unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1.62E+09,24-03-2021 18:00,BTC/USD,56136.14,56328.15,55290,55292.66,347.3337,19205006
1.62E+09,24-03-2021 19:00,BTC/USD,55351.95,55475,54567.91,54703.59,416.1083,22762620
1.62E+09,24-03-2021 20:00,BTC/USD,54703.59,54703.59,53137.09,54050.26,589.1387,31843100
1.62E+09,24-03-2021 21:00,BTC/USD,54015.93,54241.54,53532.91,53693.8,491.6365,26397835
1.62E+09,24-03-2021 22:00,BTC/USD,53727.52,53727.52,51638.76,52513.93,787.0406,41330597
1.62E+09,24-03-2021 23:00,BTC/USD,52496.52,52957.57,52259.52,52287.52,359.3905,18791635
1.62E+09,25-03-2021 00:00,BTC/USD,52281.77,52783.51,51961.44,52615.7,163.2538,8589715
1.62E+09,25-03-2021 01:00,BTC/USD,52613.11,52896.85,51703.58,51815.06,235.4705,12200920
1.62E+09,25-03-2021 02:00,BTC/USD,51787.56,52518.93,51503,52250.06,244.5653,12778549
1.62E+09,25-03-2021 03:00,BTC/USD,52261.32,52563.55,51820,52113.17,157.2086,8192638
1.62E+09,25-03-2021 04:00,BTC/USD,52129.52,52505.23,51900,52269.47,243.0947,12706432
1.62E+09,25-03-2021 05:00,BTC/USD,52236,52890.3,52141.34,52713.98,177.7631,9370600
1.62E+09,25-03-2021 06:00,BTC/USD,52711.67,53271.59,52671.02,52977.83,273.696,14499822
1.62E+09,25-03-2021 07:00,BTC/USD,52950.8,53144.58,52205,52235.6,154.3564,8062900
1.62E+09,25-03-2021 08:00,BTC/USD,52245.78,52789.69,52070.08,52612.92,210.2509,11061912
1.62E+09,25-03-2021 09:00,BTC/USD,52593.68,53004.84,52363.48,52935.23,125.0028,6617050
1.62E+09,25-03-2021 10:00,BTC/USD,52956.19,53074.53,52524.76,52995.78,212.5498,11264241
1.62E+09,25-03-2021 11:00,BTC/USD,53012.34,53155.52,52129.63,52135.27,324.007,16892193
1.62E+09,25-03-2021 12:00,BTC/USD,52129.18,52295.25,50360,51083.17,986.5735,50397301
1.62E+09,25-03-2021 13:00,BTC/USD,51042.21,51961.54,50411.98,51656.62,385.7839,19928293
1.62E+09,25-03-2021 14:00,BTC/USD,51641.52,52116.28,51042.24,51280.28,286.5281,14693240
1.62E+09,25-03-2021 15:00,BTC/USD,51279.33,51526.54,50608.76,50950,505.1106,25735384
1.62E+09,25-03-2021 16:00,BTC/USD,50990.76,51718.37,50555,51322.51,443.4896,22761000
1.62E+09,25-03-2021 17:00,BTC/USD,51322.53,51818.06,51116.47,51646.57,186.9504,9655345
1.62E+09,25-03-2021 18:00,BTC/USD,51638.14,52561.95,51496.29,52238.44,217.1484,11343494
1.62E+09,25-03-2021 19:00,BTC/USD,52238.82,52295.2,51636.8,52184.05,279.1009,14564614
1.62E+09,25-03-2021 20:00,BTC/USD,52223.72,52690.66,51825.4,52000,228.3364,11873494
1.62E+09,25-03-2021 21:00,BTC/USD,52000,52588.4,51975.65,52444.34,204.5062,10725190
1.62E+09,25-03-2021 22:00,BTC/USD,52469.99,52708,51628.67,51755.85,290.1191,15015360
1.62E+09,25-03-2021 23:00,BTC/USD,51766.21,52053.23,51223.37,51326.11,147.7516,7583512
1.62E+09,26-03-2021 00:00,BTC/USD,51292.65,52286.4,51263.38,52113.47,116.2238,6056827
1.62E+09,26-03-2021 01:00,BTC/USD,52100,52384.66,51990,52283.01,95.76812,5007046
1.62E+09,26-03-2021 02:00,BTC/USD,52320.22,52411.53,51542.23,51697.01,85.93944,4442812
1.62E+09,26-03-2021 03:00,BTC/USD,51711.23,52727.17,51711.23,52443.44,228.3796,11977014
1.62E+09,26-03-2021 04:00,BTC/USD,52449.23,52817.12,52188.14,52698.08,101.2768,5337093
1.62E+09,26-03-2021 05:00,BTC/USD,52713.37,52921.77,52516.73,52850.72,175.8453,9293551
1.62E+09,26-03-2021 06:00,BTC/USD,52842.19,52920,52500,52616.21,100.0227,5262816
1.62E+09,26-03-2021 07:00,BTC/USD,52600.9,53698.99,52418.94,53650.42,543.6755,29168421
1.62E+09,26-03-2021 08:00,BTC/USD,53649,53876.38,53200,53400,295.5346,15781549
1.62E+09,26-03-2021 09:00,BTC/USD,53401.84,53653.77,53250.7,53341.69,180.322,9618680
1.62E+09,26-03-2021 10:00,BTC/USD,53355,53616.41,53200,53416.61,101.0522,5397866
1.62E+09,26-03-2021 11:00,BTC/USD,53423.29,53473.09,52573.75,52687.56,231.4797,12196099
1.62E+09,26-03-2021 12:00,BTC/USD,52724.91,53230.19,52489.1,53025.24,167.0107,8855780
1.62E+09,26-03-2021 13:00,BTC/USD,53042.26,53369.17,52767.88,53357.43,212.6554,11346743
1.62E+09,26-03-2021 14:00,BTC/USD,53355.25,53524.42,53157.03,53462.61,185.8186,9934345
1.62E+09,26-03-2021 15:00,BTC/USD,53463.3,53590.79,53247.79,53351.3,308.1448,16439926
1.62E+09,26-03-2021 16:00,BTC/USD,53286.84,54056.51,52929.96,53820.89,274.1384,14754371
1.62E+09,26-03-2021 17:00,BTC/USD,53816.49,53942.82,53564.79,53881.89,346.7411,18683066
1.62E+09,26-03-2021 18:00,BTC/USD,53916.79,53970,53533.58,53711.76,308.4397,16566842
1.62E+09,26-03-2021 19:00,BTC/USD,53731.13,53905.9,53583.81,53865.81,162.1325,8733397
1.62E+09,26-03-2021 20:00,BTC/USD,53850.24,54300,53833.99,54000,220.9488,11931235
1.62E+09,26-03-2021 21:00,BTC/USD,54000,54658.1,54000,54628.24,221.3402,12091424
1.62E+09,26-03-2021 22:00,BTC/USD,54630,54828.89,54358.71,54441.88,93.41995,5085958
1.62E+09,26-03-2021 23:00,BTC/USD,54432.19,55114.86,54353.69,55081.37,117.9413,6496368
1.62E+09,27-03-2021 00:00,BTC/USD,55081.26,55597.04,54771.77,54793.74,268.9992,14739470
1.62E+09,27-03-2021 01:00,BTC/USD,54807.48,55018.7,54605.58,54705.62,59.98041,3281266
1.62E+09,27-03-2021 02:00,BTC/USD,54686.72,54926.42,54550.68,54821.93,73.13608,4009461
1.62E+09,27-03-2021 03:00,BTC/USD,54792.37,54857.78,54608.68,54786.92,50.08751,2744140
1.62E+09,27-03-2021 04:00,BTC/USD,54821.66,55253.48,54681.69,55003.01,69.2116,3806846
1.62E+09,27-03-2021 05:00,BTC/USD,55003.15,55397,54734.19,55220.82,125.8686,6950565
1.62E+09,27-03-2021 06:00,BTC/USD,55241.84,55320.86,54990,55048.65,63.34235,3486911
1.62E+09,27-03-2021 07:00,BTC/USD,55015.12,55129.29,54756.39,54982.82,60.42917,3322566
1.62E+09,27-03-2021 08:00,BTC/USD,54987.37,55160.25,54675.11,54929.64,65.04135,3572698
1.62E+09,27-03-2021 09:00,BTC/USD,54926.53,55044.8,54800,55044.8,43.82223,2412186
1.62E+09,27-03-2021 10:00,BTC/USD,55013.45,55144.41,54671.35,54681.14,112.6371,6159128
1.62E+09,27-03-2021 11:00,BTC/USD,54640,54834.98,54320.17,54458.52,187.1992,10194590
1.62E+09,27-03-2021 12:00,BTC/USD,54433.89,54584.79,53948.35,54300,101.8259,5529146
1.62E+09,27-03-2021 13:00,BTC/USD,54298.37,54872.45,54083.48,54764.07,100.4833,5502874
1.62E+09,27-03-2021 14:00,BTC/USD,54751.49,54751.9,54427.91,54649.76,64.11953,3504117
1.62E+09,27-03-2021 15:00,BTC/USD,54634.89,55060,54561.55,54982.48,59.21597,3255841
1.62E+09,27-03-2021 16:00,BTC/USD,54972.99,56209.97,54970.25,56179.17,238.5581,13401995
1.62E+09,27-03-2021 17:00,BTC/USD,56193.85,56279,55846.68,56092.96,136.0593,7631970
1.62E+09,27-03-2021 18:00,BTC/USD,56069.69,56091.19,55575.34,55773.66,184.4907,10289723
1.62E+09,27-03-2021 19:00,BTC/USD,55767.23,55942.58,55673.86,55842.61,46.61316,2603000
1.62E+09,27-03-2021 20:00,BTC/USD,55890.66,55944.28,55719.93,55900.85,81.1919,4538696
1.62E+09,27-03-2021 21:00,BTC/USD,55909.11,56686.15,55707.83,56455.73,132.4345,7476684
1.62E+09,27-03-2021 22:00,BTC/USD,56458.38,56550.65,56044.11,56382.69,104.1247,5870832
1.62E+09,27-03-2021 23:00,BTC/USD,56398.45,56462.51,55743.02,55839.42,181.0958,10112283
1.62E+09,28-03-2021 00:00,BTC/USD,55817.85,56126.96,55601,56053.8,118.3519,6634074
1.62E+09,28-03-2021 01:00,BTC/USD,56053.8,56204.05,55819.57,56114.28,106.2532,5962324
1.62E+09,28-03-2021 02:00,BTC/USD,56108.12,56141.14,55763,55831.47,62.81883,3507267
1.62E+09,28-03-2021 03:00,BTC/USD,55804.67,56164.64,55778.01,56052.27,77.21365,4328000
1.62E+09,28-03-2021 04:00,BTC/USD,56095.81,56500,56095.81,56280.47,52.34239,2945854
1.62E+09,28-03-2021 05:00,BTC/USD,56302.75,56417.85,56107.77,56291.5,35.40268,1992870
1.62E+09,28-03-2021 06:00,BTC/USD,56298.99,56328.56,55861.15,55930,36.75184,2055530
1.62E+09,28-03-2021 07:00,BTC/USD,55927.05,56277.89,55872.28,56212.33,43.48072,2444152
1.62E+09,28-03-2021 08:00,BTC/USD,56220.17,56317.71,55988.96,56317.71,45.40535,2557125
1.62E+09,28-03-2021 09:00,BTC/USD,56300,56573.04,56028,56092.58,130.2348,7305208
1.62E+09,28-03-2021 10:00,BTC/USD,56092.58,56197.14,55707.98,56093.84,93.91466,5268034
1.62E+09,28-03-2021 11:00,BTC/USD,56087.29,56109.28,55786.92,55792.25,31.19565,1740475
1.62E+09,28-03-2021 12:00,BTC/USD,55798.44,56011.27,55282.83,55503.49,87.12826,4835922
1.62E+09,28-03-2021 13:00,BTC/USD,55465.88,55887.46,55441.69,55783.5,66.97474,3736085
1.62E+09,28-03-2021 14:00,BTC/USD,55738.55,55840.78,55502.89,55821.53,50.14602,2799228
1.62E+09,28-03-2021 15:00,BTC/USD,55817.99,56380.48,55671.67,56365.37,61.99069,3494128
1.62E+09,28-03-2021 16:00,BTC/USD,56370.36,56470,56040,56300,108.9696,6134991
1.62E+09,28-03-2021 17:00,BTC/USD,56253.16,56317.07,55815.87,55986.31,41.45964,2321172
1.62E+09,28-03-2021 18:00,BTC/USD,55978.25,56002.16,55153.15,55213.29,111.3751,6149383
1.62E+09,28-03-2021 19:00,BTC/USD,55202.37,55428.82,54677.51,55228.45,239.9429,13251673
1.62E+09,28-03-2021 20:00,BTC/USD,55217.76,55217.76,54752.7,54839.5,207.2543,11365723
1.62E+09,28-03-2021 21:00,BTC/USD,54853.13,55368.83,54808,55148.83,81.65296,4503065
1.62E+09,28-03-2021 22:00,BTC/USD,55134.8,55645.3,54999.44,55608.05,123.9419,6892166
1.62E+09,28-03-2021 23:00,BTC/USD,55596.22,55884.23,55504.24,55790.92,59.24739,3305466
1.62E+09,29-03-2021 00:00,BTC/USD,55790.28,55902.35,55290.5,55377.95,48.46692,2683999
1.62E+09,29-03-2021 01:00,BTC/USD,55400.01,55497.11,54964.07,55225.22,104.969,5796938
1.62E+09,29-03-2021 02:00,BTC/USD,55226.62,55505.35,55126.31,55353.61,71.75906,3972123
1.62E+09,29-03-2021 03:00,BTC/USD,55405.55,55530,55264.47,55349.28,48.56564,2688073
1.62E+09,29-03-2021 04:00,BTC/USD,55361.25,55501.76,55114.31,55321.53,54.5132,3015754
1.62E+09,29-03-2021 05:00,BTC/USD,55335.04,55424.2,54892.42,55027.21,108.1155,5949293
1.62E+09,29-03-2021 06:00,BTC/USD,55027.21,55481.95,55016.27,55377.91,169.8609,9406543
1.62E+09,29-03-2021 07:00,BTC/USD,55378.96,56142.66,55351.4,55911.13,370.9255,20738865
1.62E+09,29-03-2021 08:00,BTC/USD,55911.13,57200,55911.13,57084.71,383.362,21884108
1.62E+09,29-03-2021 09:00,BTC/USD,57133.2,58200,56970.5,57941.95,481.6027,27904997
1.62E+09,29-03-2021 10:00,BTC/USD,57960.8,58300,57791.55,58031.7,294.6417,17098556
1.62E+09,29-03-2021 11:00,BTC/USD,58031.7,58111.93,57612.71,57871.55,247.4733,14321665
1.62E+09,29-03-2021 12:00,BTC/USD,57903.18,58402.68,57784.34,58025.1,299.8486,17398747
1.62E+09,29-03-2021 13:00,BTC/USD,58034.67,58221.2,57814.6,57954.85,296.1801,17165071
1.62E+09,29-03-2021 14:00,BTC/USD,57954.81,58226.62,57824.79,58166.66,188.3097,10953345
1.62E+09,29-03-2021 15:00,BTC/USD,58146.06,58200,57256.37,57732.39,337.9555,19510977
1.62E+09,29-03-2021 16:00,BTC/USD,57732.39,57862.19,57181.5,57620.95,320.6109,18473905
1.62E+09,29-03-2021 17:00,BTC/USD,57600.01,58300,57555.85,57902.01,265.9525,15399186
1.62E+09,29-03-2021 18:00,BTC/USD,57912.13,58000,57532.11,57795.75,292.6789,16915597
1.62E+09,29-03-2021 19:00,BTC/USD,57800.44,57850.13,57387.39,57665.67,188.4908,10869450
1.62E+09,29-03-2021 20:00,BTC/USD,57665.67,57728.76,57091.37,57248.2,290.8743,16652028
1.62E+09,29-03-2021 21:00,BTC/USD,57227.51,57622.98,57171.89,57555.94,167.6054,9646685
1.62E+09,29-03-2021 22:00,BTC/USD,57545.45,57904.4,57447.13,57728.96,153.997,8890087
1.62E+09,29-03-2021 23:00,BTC/USD,57728.96,57788.7,57300,57600.1,173.6666,10003215
1.62E+09,30-03-2021 00:00,BTC/USD,57623.66,57746.92,57377.11,57498.59,108.4534,6235916
1.62E+09,30-03-2021 01:00,BTC/USD,57498.59,57589.47,57215.33,57363.53,237.7555,13638493
1.62E+09,30-03-2021 02:00,BTC/USD,57384.44,57388.31,57153.16,57283.39,50.71777,2905286
1.62E+09,30-03-2021 03:00,BTC/USD,57288.88,57330.39,57040.41,57118.51,83.64939,4777929
1.62E+09,30-03-2021 04:00,BTC/USD,57069.04,57775.23,57011,57527.3,46.05633,2649496
1.62E+09,30-03-2021 05:00,BTC/USD,57533.5,57666.22,57354.71,57637.74,35.1386,2025310
1.62E+09,30-03-2021 06:00,BTC/USD,57633.57,58272.61,57466.36,58069.81,336.7158,19553025
1.62E+09,30-03-2021 07:00,BTC/USD,58050.94,58299,57950.7,58118.21,106.1661,6170181
1.62E+09,30-03-2021 08:00,BTC/USD,58125,58200,57758.83,57955.8,121.4519,7038842
1.62E+09,30-03-2021 09:00,BTC/USD,57935.6,58850,57864.55,58832.33,256.6814,15101164
1.62E+09,30-03-2021 10:00,BTC/USD,58850,59313.72,58600,58860.79,325.7482,19173799
1.62E+09,30-03-2021 11:00,BTC/USD,58851.08,59303.13,58851.08,59284.39,222.6327,13198641
1.62E+09,30-03-2021 12:00,BTC/USD,59266.24,59388.66,59032.45,59144.25,181.027,10706706
1.62E+09,30-03-2021 13:00,BTC/USD,59132.89,59267.35,58818.68,58921.57,159.6396,9406215
1.62E+09,30-03-2021 14:00,BTC/USD,58911.69,59039.61,58615.12,58884.6,129.989,7654350
1.62E+09,30-03-2021 15:00,BTC/USD,58881.14,58941.59,58430.09,58514.65,195.004,11410590
1.62E+09,30-03-2021 16:00,BTC/USD,58514.65,58841.28,58445.17,58720.44,110.2591,6474464
1.62E+09,30-03-2021 17:00,BTC/USD,58735.6,58885,58673.96,58733.17,62.24239,3655693
1.62E+09,30-03-2021 18:00,BTC/USD,58725.36,59144.94,58715.22,58876.29,195.866,11531862
1.62E+09,30-03-2021 19:00,BTC/USD,58859.19,59118.91,58733,59118.91,104.6148,6184712
1.62E+09,30-03-2021 20:00,BTC/USD,59118.91,59135,58402.82,58669.04,118.5763,6956757
1.62E+09,30-03-2021 21:00,BTC/USD,58644.04,58872.27,58570.57,58759.04,57.60505,3384817
1.62E+09,30-03-2021 22:00,BTC/USD,58758.44,58941.34,58642.58,58711.15,68.01917,3993484
1.62E+09,30-03-2021 23:00,BTC/USD,58699.43,58770.38,58567.11,58760.59,78.32926,4602674
1.62E+09,31-03-2021 00:00,BTC/USD,58767.75,59064.07,58674.25,59064.07,83.00895,4902846
1.62E+09,31-03-2021 01:00,BTC/USD,59035.19,59093.51,58866.55,58935.9,58.22358,3431459
1.62E+09,31-03-2021 02:00,BTC/USD,58915.87,58955.75,58675.58,58706.97,41.65864,2445653
1.62E+09,31-03-2021 03:00,BTC/USD,58673.2,58747.3,58419.78,58607.39,92.84109,5441174
1.62E+09,31-03-2021 04:00,BTC/USD,58623.47,58800,58495.67,58757.58,46.06374,2706594
1.62E+09,31-03-2021 05:00,BTC/USD,58731,58745.87,58543.62,58745.87,148.8174,8742409
1.62E+09,31-03-2021 06:00,BTC/USD,58746.41,59812,58644.14,59727.26,288.4525,17228478
1.62E+09,31-03-2021 07:00,BTC/USD,59727.31,59816.17,57001,58192.86,347.9574,20248635
1.62E+09,31-03-2021 08:00,BTC/USD,58158.51,58206.28,56713.45,57999.12,580.4597,33666152
1.62E+09,31-03-2021 09:00,BTC/USD,58004.62,58261.81,57702.3,57974.2,276.3991,16024017
1.62E+09,31-03-2021 10:00,BTC/USD,57974.19,58092.17,57300,57736.86,141.9315,8194677
1.62E+09,31-03-2021 11:00,BTC/USD,57731.39,58164.24,57650.97,58036,86.85099,5040484
1.62E+09,31-03-2021 12:00,BTC/USD,58025.91,58327.9,57652.94,58164.07,138.4505,8052845
1.62E+09,31-03-2021 13:00,BTC/USD,58166.85,58800,58046.46,58583.93,202.1629,11843498
1.62E+09,31-03-2021 14:00,BTC/USD,58604.42,58792.54,58350.01,58579.98,127.1452,7448162
1.62E+09,31-03-2021 15:00,BTC/USD,58609.67,59491,58597.75,59286.35,433.6361,25708700
1.62E+09,31-03-2021 16:00,BTC/USD,59281.2,59667.15,58771.92,59027.03,204.7244,12084275
1.62E+09,31-03-2021 17:00,BTC/USD,59028.59,59270.17,58898.41,59257.55,197.3922,11696979
1.62E+09,31-03-2021 18:00,BTC/USD,59255.52,59599.28,59139.8,59294.31,268.1712,15901023
1.62E+09,31-03-2021 19:00,BTC/USD,59298.34,59577.11,58500,58582.36,251.4022,14727736
1.62E+09,31-03-2021 20:00,BTC/USD,58601.17,59122.49,58345.05,58938.19,248.3095,14634913
1.62E+09,31-03-2021 21:00,BTC/USD,58936.1,59280,58733.7,58950.29,135.758,8002973
1.62E+09,31-03-2021 22:00,BTC/USD,58994.79,59014.7,58595.98,58642.21,83.28396,4883955
1.62E+09,31-03-2021 23:00,BTC/USD,58631.78,58943.81,58557.1,58782.58,112.1518,6592572
1.62E+09,01-04-2021 0:00,BTC/USD,58789.96,59256.77,58749.23,59228.05,74.35063,4403643
1.62E+09,01-04-2021 1:00,BTC/USD,59244.42,59339.49,58936.28,59165.78,71.78239,4247061
1.62E+09,01-04-2021 2:00,BTC/USD,59165.77,59319.62,59042.91,59093.11,43.59762,2576319
1.62E+09,01-04-2021 3:00,BTC/USD,59055.3,59175.58,58940.93,59114.01,72.17612,4266620
1.62E+09,01-04-2021 4:00,BTC/USD,59128.78,59263.13,58635.34,58921.77,152.9244,9010575
1.62E+09,01-04-2021 5:00,BTC/USD,58916.92,59015.94,58703.88,58803.7,69.43966,4083309
1.62E+09,01-04-2021 6:00,BTC/USD,58797.29,59060.21,58682.61,58738.05,70.65056,4149876
1.62E+09,01-04-2021 7:00,BTC/USD,58739.78,58963.99,58517.27,58852.27,147.8179,8699419
1.62E+09,01-04-2021 8:00,BTC/USD,58857.52,59490,58548.73,58850.21,215.2627,12668258
1.62E+09,01-04-2021 9:00,BTC/USD,58844.21,59269.45,58717.66,58889.81,124.0187,7303436
1.62E+09,01-04-2021 10:00,BTC/USD,58828.32,59000,58491.8,58631.77,95.93065,5624584
1.62E+09,01-04-2021 11:00,BTC/USD,58645.85,58696.02,58108,58578.85,158.824,9303729
1.62E+09,01-04-2021 12:00,BTC/USD,58570.14,58749,58417.79,58741.9,116.9315,6868780
1.62E+09,01-04-2021 13:00,BTC/USD,58732.45,59122.75,58732.45,58927.16,118.0337,6955388
1.62E+09,01-04-2021 14:00,BTC/USD,58927.16,59075.54,58776.05,59013.85,111.7796,6596547
1.62E+09,01-04-2021 15:00,BTC/USD,59012.71,59270,58935.91,58973.16,129.9076,7661062
1.62E+09,01-04-2021 16:00,BTC/USD,58979.96,59136.28,58620.43,58768.88,151.5366,8905639
1.62E+09,01-04-2021 17:00,BTC/USD,58785.05,58818.15,58309.21,58516.78,206.9466,12109848
1.62E+09,01-04-2021 18:00,BTC/USD,58486.1,58791.73,57935.42,58694.88,234.0928,13740048
1.62E+09,01-04-2021 19:00,BTC/USD,58701.33,58944,58552.63,58899.97,93.24018,5491844
1.62E+09,01-04-2021 20:00,BTC/USD,58927.59,59018.75,58720.19,58847.62,110.0692,6477312
1.62E+09,01-04-2021 21:00,BTC/USD,58847.62,58926.25,58533.99,58723.99,116.7254,6854579
1.62E+09,01-04-2021 22:00,BTC/USD,58765.51,59031.47,58612.47,58997.83,74.58836,4400551
1.62E+09,01-04-2021 23:00,BTC/USD,58999.08,59061.51,58706.18,58728.53,25.95398,1524239
1.62E+09,02-04-2021 0:00,BTC/USD,58744,58873.87,58450,58650.6,105.2828,6174898
1.62E+09,02-04-2021 1:00,BTC/USD,58650.6,59028.58,58639.61,58850.1,49.12171,2890817
1.62E+09,02-04-2021 2:00,BTC/USD,58891.28,60103.04,58890.34,59631.42,373.2529,22257601
1.62E+09,02-04-2021 3:00,BTC/USD,59657.68,59980.35,59527.2,59804,60.01768,3589297
1.62E+09,02-04-2021 4:00,BTC/USD,59829.67,59941.01,59410.48,59553.04,128.94,7678768
1.62E+09,02-04-2021 5:00,BTC/USD,59577.27,59671.87,59332.33,59493.07,68.58993,4080625
1.62E+09,02-04-2021 6:00,BTC/USD,59523.86,59631.79,59260.19,59530.54,50.32372,2995798
1.62E+09,02-04-2021 7:00,BTC/USD,59521.68,59713.15,59430.66,59454.71,185.4856,11027991
1.62E+09,02-04-2021 8:00,BTC/USD,59413.84,59637.27,59413.01,59496.1,71.43022,4249819
1.62E+09,02-04-2021 9:00,BTC/USD,59463.81,59726.73,59220.04,59669.12,220.8937,13180531
1.62E+09,02-04-2021 10:00,BTC/USD,59637.32,59698.1,59456.34,59651.16,148.3174,8847307
1.62E+09,02-04-2021 11:00,BTC/USD,59634.32,59691.58,59435.44,59570.82,184.8716,11012954
1.62E+09,02-04-2021 12:00,BTC/USD,59583.3,59627.94,59211,59514.84,74.93056,4459480
1.62E+09,02-04-2021 13:00,BTC/USD,59483.77,59526.35,58999.79,59205.98,83.42996,4939553
1.62E+09,02-04-2021 14:00,BTC/USD,59213.47,59380,59070,59339.35,91.75991,5444973
1.62E+09,02-04-2021 15:00,BTC/USD,59377.14,59645.83,59344.7,59492.9,83.36478,4959612
1.62E+09,02-04-2021 16:00,BTC/USD,59475.28,59612.32,59165,59253.93,51.30275,3039889
1.62E+09,02-04-2021 17:00,BTC/USD,59263.09,59273.75,59074.05,59206.09,58.14646,3442624
1.62E+09,02-04-2021 18:00,BTC/USD,59201.39,59293.66,59016.65,59110.9,94.2059,5568596
1.62E+09,02-04-2021 19:00,BTC/USD,59110.9,59110.9,58503.74,58864.8,126.3226,7435955
1.62E+09,02-04-2021 20:00,BTC/USD,58864.8,58978.98,58571.67,58684.17,55.61016,3263436
1.62E+09,02-04-2021 21:00,BTC/USD,58676.97,58902.28,58451.65,58778.71,75.04106,4410817
1.62E+09,02-04-2021 22:00,BTC/USD,58778.71,58942.69,58669.69,58850.55,80.9138,4761821
1.62E+09,02-04-2021 23:00,BTC/USD,58844.02,59221.69,58791.46,59003.6,43.04486,2539801
1.62E+09,03-04-2021 0:00,BTC/USD,58967.61,59455,58953.35,59438.04,30.04418,1785767
1.62E+09,03-04-2021 1:00,BTC/USD,59370.45,59392.38,59016.9,59245.05,23.28623,1379594
1.62E+09,03-04-2021 2:00,BTC/USD,59238.51,59414.12,59116.23,59414.08,57.26945,3402612
1.62E+09,03-04-2021 3:00,BTC/USD,59416.75,59425.86,59170.61,59219.84,39.85863,2360422
1.62E+09,03-04-2021 4:00,BTC/USD,59245.25,59454.19,59200.79,59405.29,15.72508,934153.1
1.62E+09,03-04-2021 5:00,BTC/USD,59434.93,59550,59320.61,59469.87,31.5237,1874710
1.62E+09,03-04-2021 6:00,BTC/USD,59520.12,59526.4,59205.07,59433.86,63.18891,3755561
1.62E+09,03-04-2021 7:00,BTC/USD,59412.07,59458.37,59260.61,59316.99,59.02285,3501058
1.62E+09,03-04-2021 8:00,BTC/USD,59309,59801.39,58710.51,59065.75,101.5108,5995812
1.62E+09,03-04-2021 9:00,BTC/USD,59077.29,59423.97,58793.66,59394.64,56.73601,3369815
1.62E+09,03-04-2021 10:00,BTC/USD,59434.9,59700,59333.6,59333.6,76.06756,4513362
1.62E+09,03-04-2021 11:00,BTC/USD,59333.6,59438.2,59200,59304.9,43.64869,2588581
1.62E+09,03-04-2021 12:00,BTC/USD,59289.48,59406.39,59128.56,59264.72,33.65923,1994805
1.62E+09,03-04-2021 13:00,BTC/USD,59270.36,59476.18,59167.38,59418.09,19.30599,1147125
1.62E+09,03-04-2021 14:00,BTC/USD,59438.39,59442.54,59117,59133.78,27.04194,1599092
1.62E+09,03-04-2021 15:00,BTC/USD,59117,59235.3,58800.98,58836.63,36.05572,2121397
1.62E+09,03-04-2021 16:00,BTC/USD,58843,59131.32,58600,58763.46,76.00938,4466574
1.62E+09,03-04-2021 17:00,BTC/USD,58806.8,58806.8,58186.02,58229.07,131.1849,7638773
1.62E+09,03-04-2021 18:00,BTC/USD,58243.08,58499.26,57777.77,58471.86,174.9952,10232296
1.62E+09,03-04-2021 19:00,BTC/USD,58479.02,58756.08,58162.44,58636.49,82.04163,4810633
1.62E+09,03-04-2021 20:00,BTC/USD,58588.26,58588.27,57868.66,58071.27,83.95357,4875290
1.62E+09,03-04-2021 21:00,BTC/USD,58035.61,58285.13,57502.5,57651.7,102.9118,5933040
1.62E+09,03-04-2021 22:00,BTC/USD,57651.7,57769.43,57085,57572.52,157.9348,9092704
1.62E+09,03-04-2021 23:00,BTC/USD,57554.93,57822.79,56922,57064.42,140.2921,8005689
1.62E+09,04-04-2021 0:00,BTC/USD,57064.13,57241.26,56519.46,56733.36,132.3729,7509957
1.62E+09,04-04-2021 1:00,BTC/USD,56707.02,57152.09,56466.25,56981.29,124.1373,7073503
1.62E+09,04-04-2021 2:00,BTC/USD,56973.44,57459.91,56973.44,57410.02,87.82602,5042094
1.62E+09,04-04-2021 3:00,BTC/USD,57371.42,57619.35,57236.88,57538.92,56.78136,3267138
1.62E+09,04-04-2021 4:00,BTC/USD,57546.14,57709,57414.47,57579.14,88.07086,5071044
1.62E+09,04-04-2021 5:00,BTC/USD,57605.27,57674.14,57330.61,57514.98,31.88474,1833850
1.62E+09,04-04-2021 6:00,BTC/USD,57484.7,57663.4,57203.49,57483.45,100.7002,5788594
1.62E+09,04-04-2021 7:00,BTC/USD,57478.41,57638.46,57276.52,57638.46,79.04112,4555808
1.62E+09,04-04-2021 8:00,BTC/USD,57639,57726.94,57450,57470.92,48.58361,2792145
1.62E+09,04-04-2021 9:00,BTC/USD,57463.03,57723.68,57462.2,57714.98,47.55783,2744799
1.62E+09,04-04-2021 10:00,BTC/USD,57714.62,57793.69,57555,57729.22,43.61535,2517880
1.62E+09,04-04-2021 11:00,BTC/USD,57737.35,57774.4,57171.36,57291.49,52.45692,3005335
1.62E+09,04-04-2021 12:00,BTC/USD,57314.72,57967.01,57039.85,57780.24,83.32697,4814652
1.62E+09,04-04-2021 13:00,BTC/USD,57782.35,58200,57782.35,58167.03,46.59257,2710151
1.62E+09,04-04-2021 14:00,BTC/USD,58200,58315.65,58058.92,58130.02,53.88324,3132234
1.62E+09,04-04-2021 15:00,BTC/USD,58164,58501,57785.68,57965.3,75.60838,4382662
